ID;DATA;TEL;CPF;SOLICITANTE;DS_RECEITA;exame_de_imagem
80;14/02/2020;1100000080;12345670080;João;USO ORAL 1) DIPIRONA 1 G -----------  TOMAR 01 COMPRIMIDO DE 6/6 HORAS SE DOR OU FEBRE 2) LORATADINA 10 MG -------- TOMAR 01 COMPRIMIDO DE 12/12 HORAS POR 05 DIAS 3) EXPEC --------------- TOMAR 10 ML DE 8/8 HORAS POR 05 DIAS 4) NIMESULIDA 100 MG ------------ TOMAR 01 COMPRIMIDO DE 12/12 HORAS POR 05 DIAS 5) PREDNISONA 20 MG -------------- TOMAR 01 CP AO DIA POR 05 DIAS USO NASAL 6) RINOSORO JET 0,9% SPRAY NASAL 100 ML ------ REALIZAR LAVAGEM NASAL DE 6/6 HORAS ;N�o
81;16/08/2020;1100000081;12345670081;Maria;SOLICITO  MICOLOGICO DIRETO DE RASPADO DE LESAO DE MEMBRO INFERIOR  ;N�o
82;13/05/2020;1100000082;12345670082;José; ECOXE 90 MG ..........  TOMAR 1 COMPRIMIDO, APÓS ALMOÇO, POR 7 DIAS LISADOR DIP  ..........  TOMAR 1 CP DE 6/6 HR SE DOR  MIOSAN CAF 10 MG ..........  TOMAR 1 CP A NOITE POR 7 DIAS ;N�o
83;22/02/2020;1100000083;12345670083;Ana;Bi-profenid 150 mg -----------------------------------------------  Tomar um comprimido via oral a cada 12 horas por 5 dias ;N�o
84;27/03/2020;1100000084;12345670084;Pedro;"USO ORAL 1) REHIDRAT 90 				1 CX DILUIR CADA ENVELOPE PARA 500 ML DE ÁGUA E TOMAR 2 LITROS DURANTE O DIA 2) FLORAX,FLORATIL OU REPOFLOR 		1 CX TOMAR 1 CP DE 12/12 HORAS POR 5 DIAS  3) DIPIRONA 1G				1 CX TOMAR 1 CP DE 6/6 HORAS SE DOR OU FEBRE 4) BROMOPRIDA 10 MG			1 CX TOMAR 1 CP DE 6/6 HORAS SE NÁUSEAS OU VÔMITOS ";N�o
85;15/02/2020;1100000085;12345670085;Mariana;INDICO BOTOX ;N�o
86;26/10/2020;1100000086;12345670086;Carlos;USO ORAL: 1. IBUPROFENO GOTAS (200MG/ML) ------ Dar 20 gotas, de até 8/8 horas, se dor ou febre (T = 37,8 ou +). 2. HEXOMEDINE SPRAY ------ Aplicar 2 jatos em cavidade oral, de até 4/4 horas, se dor de garganta. USO INALATÓRIO / NASAL: 3. SORO FISIOLÓGICO 0,9% ------ Realizar inalação (5mL) de 8/8 horas e higiene nasal sempre que necessário. * Retornar ao PSI em 48 horas se febre ou imediatamente se piora do quadro, novos sintomas ou sinais de alarme (queda do estado geral / prostração / sonolência excessiva, inapetência, vômitos persistentes, sinais de desconforto respiratório, dor intensa, manchas no corpo...) ;N�o
87;22/07/2020;1100000087;12345670087;Paula;USO ORAL 1. LISADOR DIP 1G -------- TOMAR 01 CP DE 6/6H SE DOR OU FEBRE 2. PARACETAMOL 750 MG ---------- TOMAR 01 CP DE 6/6H SE DOR OU FEBRE  3. ONDIF 8MG --------------- TOMAR 01 FITA DE 8/8H SE NAUSEA ;N�o
88;04/06/2020;1100000088;12345670088;Lucas; 1. REHIDRAT 90 ________________________ 1 CAIXA  DISSOLVER 1 ENVELOPE EM 500ML  DE ÁGUA FILTRADA E INGERIR DURANTE O DIA.  2. DIPIRONA 1G ________________________________ 1G TOMAR 1 COMPRIMIDO SE NECESSÁRIO.  Obs.: Se DOR ou FEBRE, ATÉ DE 6/6H OU . PARACETAMOL 750MG _______________________ 750MG TOMAR 1 COMPRIMIDO SE NECESSÁRIO.  Obs.: Se DOR ou FEBRE, ATÉ DE 6/6H 3. VONAU FLASH 4MG _______ 4MG TOMAR 1 COMPRIMIDO SUBLINGUAL, SE NECESSÁRIO.  OBS.: SE NÁUSEAS OU VÔMITOS, DE 8/8H ;N�o
89;10/11/2020;1100000089;12345670089;Juliana; USO ORAL: 1-DIPIRONA 1G-----------------CX TOMAR 1 CP DE 6H/6H SE DOR OU FEBRE 2-DRAMIN B6 ----------------CX TOMAR 1 CP DE 8H/8H, SE NAUSEA OU VOMITO 3-SAIS DE REIDRATACAO ORAL-----------5 SACHES DISSOLVER 1 SACHE EM 1 LITRO DE AGUA FILTRADA. TOMAR AO LONGO DO DIA ;N�o
90;10/04/2020;1100000090;12345670090;Fernando;                                          Paciente com dor em articulaçoes ha dias com RM da coluna com varias alteraçoes.                                          Solicito avaliaçao com Ortopedista.  ;N�o
91;16/04/2020;1100000091;12345670091;Cristina;SOLICITAÇÃO DE EXAME CID10: C50.9 SOLICITO: 1. US de mamas - 40901114 2. US de axilas - 40901211 JUSTIFICATIVA: Paciente atualmente com 57 anos, tratada por neoplasia de mama. Última imagem em novembro/2023, com nódulos novos, sem características suspeitas. Solicito exame para avaliação evolutiva. ;Sim
92;18/08/2020;1100000092;12345670092;Rafael; HD   TENDINOPATIA DISTAL PATELAR BILATERAL POR SIBRECARGA (M76) CD   FISIOTERAPIA 10 SESSOES ;N�o
93;12/05/2020;1100000093;12345670093;Patrícia;USO ORAL: 1 -TRAMADOL 50 MG -------------- TOAR 01 CP , 8/8H POR 03 DIAS SE DOR FORTE ;N�o
94;29/02/2020;1100000094;12345670094;Vinícius;Solicito:  Relação proteina/creatinina na urina ;N�o
95;25/07/2020;1100000095;12345670095;Camila;USO ORAL 1. CEFALIV ---------- TOMAR 02 CP AGORA TOMAR 01 CP DE 6/6H SE DOR  2. TORAGESIC 10MG --------- TOMAR 01 CP SUBLINGUAL DE 8/8H SE DOR  ;N�o
96;08/12/2020;1100000096;12345670096;Rodrigo;USO ORAL 1) LISADOR DIP --- TOMAR 1 CP DE 6H/6H SE DOR 2) MAXSULID 400MG ---- TOMAR 1 CP DE 12H/12H POR 5 DIAS APLICAR GELO 3X AO DIA POR 10MIN ;N�o
97;19/06/2020;1100000097;12345670097;Tatiana;### RELATÓRIO MÉDICO### PACIENTE VITIMA DE ACIDENTE PERFURO CORTANTE EM PÉ DIREITO, COM SITUAÇÃO VACINAL ANTITETANICA DESATUALIZADA SOLICITO ATUALIZAÇÃO VACINAL VIA UBS ;N�o
98;24/02/2020;1100000098;12345670098;Gustavo;Uso Oral:  1- Prednisona 20 mg ------------------------------------------------------------------------ tomar 01 cp de 12/12h por 03 dias.  2- Dipirona 500 mg ------------------------------------------------------------------------ tomar 01 cp de 6/6h se dor ou febre.  3- Paracetamol 500 mg ------------------------------------------------------------------ tomar 01 cp de 6/6h se dor ou febre.  4- Vibral ------------------------------------------------------------------------------- tomar 10 ml de 8/8h por 05 dias.  ;N�o
99;26/03/2020;1100000099;12345670099;Isabela;Uso oral: Floratil 200mg  ..........  Tomar 1cp de 12/12h, por 5 dias  Buscopan composto  ..........  Tomar 1cp de 6/6h, se dor.  Vonau flash 8mg  ..........  Tomar 1cp de 8/8h, se nauseas ;N�o
100;18/10/2020;1100000100;12345670100;João;USO ORAL:  1) ALLEGRA 120 MG ------------ TOMAR APÓS ALEITAMENTO UMA VEZ AO DIA.  ;N�o
101;10/06/2020;1100000101;12345670101;Maria;Solicito 1. Vídeo-endoscopia naso-sinusal com ótica flexível (40201210)  HD: R05  ;N�o
102;31/10/2020;1100000102;12345670102;José;USO ORAL  1- CETOPROFENO 100MG --------------------------------- TOMAR 1 CP 12 / 12HORAS POR 5 DIAS 2- DOLAMIN FLEX ----------------------------- TOMAR 1 CP A NOITE POR 7 DIAS  3- LISADOR DIP 1G ------------------------- TOMAR 1 CP DE 6/6 HORAS   ;N�o
103;29/04/2020;1100000103;12345670103;Ana;USO ORAL  1. PREDNISONA 20 MG  TOMAR 1 CP PELA MANHA POR 5 DIAS  2. SEKI  TOMAR 10 ML DE 8/8H POR 5 DIAS  3. DIPIRONA 1 G  TOMAR 1 CP DE 6/6H SE DOR OU FEBRE  USO NASAL  1. SORO FISIOLOGICO 0.9%  LAVAR CADA NARINA COM 20 ML DE 8/8H  ;N�o
104;11/08/2020;1100000104;12345670104;Pedro;USO ORAL 1 - DULOXETINA 60MG ----- 2 CAIXAS TOMAR 1 CP VO CEDO - USO CONTÍNUO 2 -DULOXETINA 30MG ----- 2 CAIXAS TOMAR 1 CP VO CEDO - USO CONTÍNUO 3 - MITRUL 15MG ----- 2 CAIXAS TOMAR 1 CP VO À NOITE - USO CONTÍNUO 4 - PREGABALINA 75MG ----- 2 CAIXAS TOMAR 1 CP VO 12/12H - USO CONTÍNUO 5 - DIPIRONA 1G ----- 1 CAIXA TOMAR 1 CP VO 6/6H SE DOR 6 - MELOXICAM 15MG ----- 1 CAIXA TOMAR 1 CP VO 1 VEZ AO DIA SE DOR 7 - TRAMADOL 50MG ----- 2 CAIXA TOMAR 1 CP VO 8/8H SE DOR FORTE ;N�o
105;30/05/2020;1100000105;12345670105;Mariana;USO ORAL GUTTALAX ........ TOMAR 20 GOTAS, VIA ORAL, 1 VEZ AO DIA, SE NECESSÁRIO MUVINLAX ....... DILUIR 1 SACHÊ EM 1 COPO D'ÁGUA E TOMAR, VIA ORAL, DE 12/12HS, TODOS OS DIAS ;N�o
106;28/07/2020;1100000106;12345670106;Carlos;USO ORAL  1. Novalgina 1gr ----------------1cx  Dar 1 cp de 6/6h se dor ou febre T>37,8°C 2. Paracetamol 750mg -----------1cx  Dar 1 cp de 6/6h se dor ou febre T>37,8°C - Repouso e ingerir muito liquido   ;N�o
107;14/04/2020;1100000107;12345670107;Paula;USO ORAL 1- PREDNISONA 20mg TOMAR 1CP DE 12 EM 2 POR 3 DIAS, E APOS, TOMAR 1CP AO DIA POR MAIS 2 DIAS 2- AZITROMICINA 500mg TOMAR 1CP AO DIA POR 5 DIAS 30- DIPIRONA 1g TOMAR 1CP DE 6 EM 6 SE DOR OU FEBRE ;N�o
108;22/01/2020;1100000108;12345670108;Lucas;USO INT  1. FOLIFER - 1 CX  TOMAR 1 CP AO DIA POR 30 DIAS  ;N�o
109;17/11/2020;1100000109;12345670109;Juliana;Uso Interno  1- Sulfametoxazol-Trimetoprim  400/80 mg  -------------------     2 cp VO 8/8hs Por 60 dias   ;N�o
110;14/11/2020;1100000110;12345670110;Fernando;SOLICITAÇÃO DE EXAME CID10: C50.9 SOLICITO: 1. US de mamas - 40901114 2. US de axilas - 40901211 JUSTIFICATIVA: Paciente atualmente com 57 anos, tratada por neoplasia de mama. Última imagem em novembro/2023, com nódulos novos, sem características suspeitas. Solicito exame para avaliação evolutiva. ;Sim
111;16/04/2020;1100000111;12345670111;Cristina;Uso oral: 1) Dipirona 1g ------------------------- Tomar 1 comprimido de 6/6h em caso de dor ou febre ;N�o
112;10/12/2020;1100000112;12345670112;Rafael;USO ORAL 1. PARACETAMOL 500MG 1CP 6/6HS SE DOR OU FEBRE 2. DRAMIN B6 1CP 8/8HS SE NAUSEAS OU VOMITOS  ;N�o
113;19/03/2020;1100000113;12345670113;Patrícia; Uso oral 1. Bismu-Jet .................................................................. Aplicar 2 gotas sobre as lesões 4x ao dia por 05 dias ;N�o
114;14/09/2020;1100000114;12345670114;Vinícius;Uso oral: 1) Dipirona 1g ------------------------- Tomar 1 comprimido de 6/6h em caso de dor ou febre ;N�o
115;02/10/2020;1100000115;12345670115;Camila;Uso Oral Prednisolona 20mg ................................. ..........  Tomar 1 comprimido ao dia, pela manhã, por 4 dias. Dipirona ( 1 grama )................... ..........  Tomar 01 comprimido via oral de 6/6 horas de dor ou febre ;N�o
116;21/07/2020;1100000116;12345670116;Rodrigo;Uso oral  1) Novalgina 50mg/ml  Dar 7,5ml de 6/6h se dor ou febre 2) Vonau 4mg  Dar 1 comprimido de 8/8h se nauseas ou vomitos  ;N�o
117;18/02/2020;1100000117;12345670117;Tatiana;SOLICITAÇÃO DE EXAME CID10: C50.9 SOLICITO: 1. US de mamas - 40901114 2. US de axilas - 40901211 JUSTIFICATIVA: Paciente atualmente com 57 anos, tratada por neoplasia de mama. Última imagem em novembro/2023, com nódulos novos, sem características suspeitas. Solicito exame para avaliação evolutiva. ;Sim
118;23/01/2020;1100000118;12345670118;Gustavo;USO ORAL: 1) AMOXICILINA + CLAVULANATO 875/125 MG ----------- TOMAR 1 COMPRIMIDO A CADA 12 HORAS, POR 7 DIAS 2) PREDSIM 20 MG --------------------- TOMAR 1 COMPRIMIDO A CADA 12 HORAS, POR 3 DIAS 3) KOIDE D XAROPE -------------------- TOMAR 10 ML A CADA 8 HORAS, POR 5 DIAS. ;N�o
119;29/03/2020;1100000119;12345670119;Isabela;USO ORAL: 1- CIPROFLOXACINO 500MG________________________10CPS TOMAR 1 CP DE 12/12HRS POR 5 DIAS 2- DRAMIN B6_____________________________________1CX TOMAR1  CP DE 8/8HRS SE NAUSEAS OU VOMITOS 3- BUSCOPAM COMPOSTO_________________________1CX TOMAR 1 CP DE 6/6HRS SE DOR 4- SORO DE REIDRATAÇÃO ORAL____________________4SACHES  DILUIR 1 SACHE EM 2L DE AGUA E TOMAR VARIAS VEZES AO DIA POR 4 DIAS ;N�o
120;20/12/2020;1100000120;12345670120;João;USO ORAL: 1. DIPIRONA GOTAS (500MG/ML) ------ Dar 30 gotas, de até 6/6 horas, se dor ou febre (T = 37,8 ou +). OU 1. PARACETAMOL GOTAS (200MG/ML) ------ Dar 30 gotas, se necessário intercalar com Dipirona. * Retornar ao PSI para reavaliação em 48 horas se febre ou imediatamente se piora do quadro, novos sintomas ou sinais de alarme (queda do estado geral / prostração / sonolência excessiva, inapetência, vômitos ou dor abdominal persistentes, sangramentos, manchas no corpo...) ;N�o
121;08/03/2020;1100000121;12345670121;Maria;Uso oral 1. predsin 20mg -------------------------------1cx        Tomar 1 comprimido VO de 12/12h, durante 5 dias 2. Alektos -------------------------------------1cx       Tomar 1 comprimido VO 1x ao dia, durante 7 dias 3. Fluimucil 600mg ------------------------------1cx       Dissolver 1 sache em agua       Tomar 1 dose VO a noite, durante 7 dias ;N�o
122;09/11/2020;1100000122;12345670122;José;USO ORAL: 1. KOIDE D ---------------- TOMAR 10 ML DE 8/8H POR 5 DIAS 2. BI PROFENID 150 MG ------- TOMAR 01 CP DE 12/12H POR 5 DIAS 3.PREDSIM 40 MG ------------------- TOMAR UM CP PELA MANHA POR 3 DIAS  4. NOVALGINA 1G -------- 01 CP DE 6/6H SE DOR OU FEBRE  ;N�o
123;07/05/2020;1100000123;12345670123;Ana;USO ORAL E CONTÍNUO 1- Glyxambi 25/5 mg  Tomar 1 comprimido, via oral, 1x/dia de manhã  2- Rosuvastatina 10 mg  Tomar 1 comprimido, via oral, 1x/dia  3- Glifage XR 500 mg  Tomar 2 comprimidos, via oral, 1x/dia  ;N�o
124;24/12/2020;1100000124;12345670124;Pedro;loxonin 60 mg .......... 1 cx tomar 1 cp 8/8 hs, por 5 dias ;N�o
125;15/09/2020;1100000125;12345670125;Mariana;Rx 1- ESCITALOPRAM (RECONTER / ESCILEX) 10MG-----------------------02 CXS TOMAR 01 CP VO 1X/DIA ;N�o
126;07/06/2020;1100000126;12345670126;Carlos;USO ORAL 1 - LISADOR DIP TOMAR 01 CP DE 6/6H POR 03 DIAS, E APÓS SE DOR 2 - FLANCOX 500MG TOMAR 01 CP DE 12/12H POR 05 DIAS 3 - MIOSAN 10MG TOMAR 01 CP A NOITE POR 05 NOITES ;N�o
127;23/09/2020;1100000127;12345670127;Paula;SOLICITAÇÃO DE EXAME CID10: C50.9 SOLICITO: 1. US de mamas - 40901114 2. US de axilas - 40901211 JUSTIFICATIVA: Paciente atualmente com 57 anos, tratada por neoplasia de mama. Última imagem em novembro/2023, com nódulos novos, sem características suspeitas. Solicito exame para avaliação evolutiva. ;Sim
128;23/10/2020;1100000128;12345670128;Lucas;Uso oral: 1) Profenid 50mg -------------------------- Tomar 1 comprimido de 8/8h por 3 dias 2) Dipirona 500mg ------------------------- Tomar 1 comprimido de 4/4h em caso de dor ou febre 3) Buscopan composto ---------------------- Tomar 1 comprimido de 6/6h em caso de dor abdominal ;N�o
129;10/03/2020;1100000129;12345670129;Juliana;USO ORAL  DIPIRONA 1G.....................................1 CAIXA  TOMAR  1 CP VO DE  6/6H SE DOR  ARTROFLAN 150MG.............................1 CAIXA TOMAR  1 CP VO DE  12/12H POR  30 DIAS  ;N�o
130;07/06/2020;1100000130;12345670130;Fernando;USO INTERNO: 1- ALGINAC 1000 --------------------------------------------- 1CX     TOMAR 01 COMP A CADA 12 HORAS POR 5 DIAS 2- DIPIRONA 1G  --------------------------------------------------     TOMAR 01 COMP A CADA 6 HORAS SE DOR USO EXTERNO: 3) COMPRESSA DE GELO --------------------------------------------------------------------     APLICAR A CADA 3 HORA POR 20 MIN SOBRE A REGIÃO DOLORIDA ;N�o
131;09/07/2020;1100000131;12345670131;Cristina;USO ORAL: 1-DIOSMINA + HESPERIDONA 900/100----------------CX TOMAR 1CP DE 8H/8H POR 4 DIAS. POSTERIORMENTE, TOMAR 1 CP DE 12H/12H POR 3 DIAS. POSTERIORMENTE, TOMAR 1 CP AO DIA POR 30 DIAS 2-IBUPROFENO 600MG-------------------CX TOMAR 1 CP DE 8H/8H POR 5 DIAS USO RETAL: 1-PROCTYL---------------------TB APLICAR ( COM AUXILIO DE APLICADOR) EM REGIÃO ANAL, DE 8H/8H, ATÉ MELHORA DOS SINTOMAS  ;N�o
132;25/07/2020;1100000132;12345670132;Rafael;USO ORAL: 1) Allegra Pediátrico ----------------------------- Dar 2,5 ml de 12/12 horas por 5 dias ;N�o
133;07/10/2020;1100000133;12345670133;Patrícia;USO TÓPICO 1) DEXAMETASONA POMADA ---------------------------------------------------     APLICAR 1 X DE 12/12H DE 5 A 7 DIAS EM LOCAL ACOMETIDO ;N�o
134;13/01/2020;1100000134;12345670134;Vinícius;USO ORAL 1)DIPIRONA 500MG- 01CX TOMAR 02CP DE 6/6HRS SE DOR OU FEBRE 2)PARACETAMOL 750MG--- 01CX TOMAR 01CP DE 6/6HRS SE DOR OU FEBRE NÃO RESOLVIDA COM DIPIRONA (TOMAR 03HRS APÓS) 3)BROMOPRIDA 10MG-- 01CX TOMAR 01CP DE 8/8HRS SE NAUSEAS OU VOMITOS 4)SRO------ 06 ENVELOPES DILUIR EM 1L DE ÁGUA E TOMAR CONFORME RECOMENDAÇÃO ABAIXO INGERIR AO MENOS 3L DE LÍQUIDOS CLAROS POR DIA (ÁGUA DE COCO, GATORADE, SUCOS, CHÁS). 2L DESSES DE SRO. RETORNAR A UNIDADE SE: PONTOS VERMELHOS NA PELE FEZES PRETAS SANGRAMENTO ACIDENTAL QUE NÃO PARA DE SANGRAR SANGRAMENTO ESPONT NEO DOR ABDOMINAL FORTE E CONTÍNUA CONFUSÃO MENTAL SENSAÇÃO DE DESMAIO SE PERSISTÊNCIA DOS SINTOMAS DE 48-72HRS *NÃO USAR ANTI INFLAMATÓRIOS (AAS, IBUPROFENO, DICLOFENACO, CETOPROFENO, NIMESULIDA E SEMELHANTES) ;N�o
135;08/07/2020;1100000135;12345670135;Camila;USO ORAL CONTÍNUO 1. PREGABALINA 75MG............................... TOMAR UMA CÁPSULA À NOITE ;N�o
136;19/05/2020;1100000136;12345670136;Rodrigo;USO ORAL 1. KOIDE D ---------------- TOMAR 10 ML DE 8/8H POR 5 DIAS 2. PROFENID 100 MG ------- TOMAR 01 CP DE 12/12H POR 5 DIAS ;N�o
137;04/10/2020;1100000137;12345670137;Tatiana;USO ORAL  1. LISADOR ------ TOMAR 01 CP DE 08/08H SE DOR  USO TOPICO  2. TROK-N ----- APLICAR NO FERIMENTO 2X AO DIA POR 05 DIAS  ;N�o
138;03/07/2020;1100000138;12345670138;Gustavo;Uso oral 1- Alivium 100 mg/ml ---------------------- 01 fr Dar 35 gts VO de 8/8h, por 3 dias Uso otológico 1- Otociriax -------------------------------- 01 fr Pingar 02 gotas em ouvido direito de 12/12h, por 7 dias ;N�o
139;12/06/2020;1100000139;12345670139;Isabela;USO ORAL: 1- NAPROXENO 500MG______________________5CPS TOMAR 1 CP AO DIA POR 5 DIAS 2- MUSCULARE 10MG_______________________1CX TOMAR 1 CP ANTES DE DORMIR POR 5 DIAS 3- LISADOR DIP_____________________________1CX TOMAR 1 CP DE 6/6HRS SE DOR ;N�o
140;13/09/2020;1100000140;12345670140;João;USO NASAL 1) SF 0,9% ---------------- APLICAR 1 ML EM CADA NARINA COM SERINGA 4X/DIA OU MAIS INALAÇÃO COM 5 ML DE SORO DE 12/12H ;N�o
141;20/05/2020;1100000141;12345670141;Maria;USO ORAL 1) DIPIRONA(1G) TOMAR 1 COMP DE 6 EM 6 HORAS SE DOR OU FEBRE 2) PREDNISOLONA(20MG) TOMAR 1 COMP DE 12 EM 12 HORAS POR 5 DIAS 3) LORATADINA(10MG) TOMAR 1 COMP A NOITE POR 5 NOITES 4) DROPROPIZINA(XAROPE) TOMAR 10 ML DE 6 EM 6 HORAS SE TOSSE 5) STREPSILS / BENALET TOMAR 1 PASTILHA DE 2 EM 2 HORAS USO NASAL 6) NASONEX APLICAR 1 PUFF DE 12 EM 12 HORAS, APÓS LAVAGEM ;N�o
142;24/08/2020;1100000142;12345670142;José;uso oral: 1)amoxacilina(250mg/5ml)susp. oral dar 3 ml,via oral,de 8 em 8 horas,por 7 dias (7-15-23hs) 2)dipirona gotas dar 9 gotas,via oral,de 6 em 6 horas,se febre ou dor lavagem nasal com soro retorno se piora ou febre persistente ;N�o
143;07/10/2020;1100000143;12345670143;Ana;Uso Oral: 1) Novalgina xarope Dar 6,5 ml de 6h em 6h se dor ou febre 2) Pratium gotas Dar 18 gotas de 6h em 6h se dor ou febre * Re avaliação em 48h se febre persistir ou retorno imediato ao PS se piora do estado geral ou surgimento de novo sinal ou sintoma * Suspender ibuprofeno ;N�o
144;19/08/2020;1100000144;12345670144;Pedro;USO INTERNO 1) CIPROFLOXACINO 500 MG -------------------- 14 CP TOMAR 01 CP VO DE 12/12 HS 7 DIAS 2) CETOPROFENO 100 MG ----------------------- 1 CX TOMAR 01 CP VO DE 8/8 HS ;N�o
145;27/11/2020;1100000145;12345670145;Mariana;USO TÓPICO 1. EPISOL COLOR 70 OU NEOSTRATA MINESOL OIL CONTROL 70 OU ISDIN FUSION WATER FPS 60 COM COR PASSAR NO ROSTO CEDO E REAPLICAR A CADA 3 HORAS. 2. NIACINAMIDA SIMPLE ORGANIC OU PRINCIPIA PASSAR NO ROSTO CEDO, ANTES DO PROTETOR SOLAR. 3. CLEANANCE GEL DE LIMPEZA  LAVAR ROSTO 2X/DIA. 4. HORMOSKIN PASSAR NO ROSTO À NOITE. LAVAR NA MANHÃ SEGUINTE. NÃO SE EXPOR AO SOL. 5. ADACNE CLIN PASSAR NOS LOCAIS COM ACNE À NOITE. LAVAR NA MANHÃ SEGUINTE. 6. CELAMINA ZINCO SHAMPOO LAVAR COURO CABELUDO NO BANHO. ;N�o
146;22/06/2020;1100000146;12345670146;Carlos;Relatório Médico Relato que o paciente supracitado passou em primeiro atendimento comigo no dia 13/07/2023, devido a HD: F33. Em dado momento estava em uso de escitalopram 20mg/dia + risperidona 1mg/dia e trazia queixa de insonia. Dessa maneira associei trazodona 50mg.  Passou em segundo atendimento comigo no dia de hoje e apresenta estabilidade do quadro com hipotese diagnostica e medicações mantidas.  Ao exame psíquico nao apresenta alterações.  ;N�o
147;25/10/2020;1100000147;12345670147;Paula;USO ORAL:  1. DUCRAY ANACAPS  TOMAR 01 CP VO 1XDIA 30 DIAS  USO TOPICO:  2. DUCRAY ANAPHASE SHAMPOO  LAVAR CABELOS 1XDIA  3. DERCOS KERASOLUTIONS LEAVE IN  APLICAR NOS CABELOS APOS LAVAR  ;N�o
148;27/11/2020;1100000148;12345670148;Lucas;USO ORAL: 1) AMOXICILINA + CLAVULANATO 875/125 MG ----------- TOMAR 1 COMPRIMIDO A CADA 12 HORAS, POR 7 DIAS 2) CETOPROFENO 100 MG ---------- TOMAR 1 COMPRIMIDO A CADA 12 HORAS, POR 3 DIAS 3) ALEKTOS 20 MG ---------------------- TOMAR 1 COMPRIMIDO UMA VEZ AO DIA, POR 7 DIAS. ;N�o
149;18/01/2020;1100000149;12345670149;Juliana;Uso oral 1- Allegra solução oral ------------------- 01 fr Dar 2,5 ml VO de 12/12h, por 5 dias 2- Pratium 140mg/ml ---------------------- 01 fr Dar 12 gts VO de 6/6h, se dor ou febre (tax>37,8ºc) Uso nasal 1- Soro fisiologico 0,9% ------------------------ Lavar as narinas várias vezes ao dia ;N�o
150;17/05/2020;1100000150;12345670150;Fernando;" USO ORAL 1) NAPROXENO 500 MG	 	1 CX TOMAR 1 CP DE 12/12 HORAS POR 5 DIAS  2) CICLOBENZAPRINA 5 MG 	1 CX TOMAR 1 CP DE 12/12 HORAS POR 5 DIAS  3) DIPIRONA 1G			1 CX TOMAR 1 CP DE 6/6 HORAS SE DOR ";N�o
151;02/12/2020;1100000151;12345670151;Cristina;uso oral: 1)enterogermina flaconete dar 1 flaconete,via oral,de 12 em 12 horas,por 3 dias 2)vonau 4mg comprimido mastigavel dar 1 cp, via oral,de 8 em 8 horas,se vomito ou nausea 3)dipirona susp. oral dar 6 ml,via oral,de 6 em 6 horas,se febre ou dor dieta leve bastante liquidos p/ beber ;N�o
152;17/10/2020;1100000152;12345670152;Rafael;SOLICITAÇÃO DE EXAME CID10: C50.9 SOLICITO: 1. US de mamas - 40901114 2. US de axilas - 40901211 JUSTIFICATIVA: Paciente atualmente com 57 anos, tratada por neoplasia de mama. Última imagem em novembro/2023, com nódulos novos, sem características suspeitas. Solicito exame para avaliação evolutiva. ;Sim
153;26/10/2020;1100000153;12345670153;Patrícia;HYABAK ..........  APLICAR 02 GOTAS EM AMBOS OS OLHOS PARA LUBRIFICAR ;N�o
154;12/05/2020;1100000154;12345670154;Vinícius;"				USO ORAL 	1- BISMU JET------------------------------------------------------- Pingar duas gotas na boca, 3 vezes ao dia. 	2- HEXOMEDINE SPRAY---------------------------- Aplicar 2 jatos antes de duas refeições ";N�o
155;14/06/2020;1100000155;12345670155;Camila;USO INTERNO BUSCOPAN COMPOSTO¿¿¿¿. TOMAR 01 COMPRIMIDO DE 6/6 HORAS USO INTERNO ANNITA 500 MG¿¿¿¿.. TOMAR 01 COMPRIMIDO DE 12/12 HORAS POR 03 DIAS USO INTERNO IMOSEC 02 MG¿¿¿¿. TOMAR 02 COMPRIMIDOS NO PRIMEIRO EPISODIO DE DIARREIA E MANTER 01 COMPRIMIDO A CADA NOVO EPISÓDIO, LIMITE DE 08 COMPRIMIDOS NAS 24 HORAS, NÃO TOMAR SE NÃO APRESENTAR DIARREIA. USO INTERNO VONAU FLASH 08 MG¿¿¿. COLOCAR SUB LINGUAL DE NÁUSEAS OU VÔMITOS ATÉ 6/6 HORAS ;N�o
