ID,DATA,TEL,CPF,SOLICITANTE,CD_TUSS,DS_RECEITA
11421,2020-06-23,1100011421,123456711421,Maria,40601110,Procedimento Diagnóstico Em Biópsia Simples Imprint E Cell Block
8944,2020-05-28,1100008944,12345678944,Pedro,40901114,Mamas
668,2020-04-07,1100000668,12345670668,Lucas,33010013,U.S. Abdômen Superior 
10021,2020-04-29,1100010021,123456710021,Maria,40808041,Mamografia Digital Bilateral
11938,2020-10-07,1100011938,123456711938,Gustavo,40601110,Procedimento Diagnóstico Em Biópsia Simples Imprint E Cell Block
7003,2020-09-25,1100007003,12345677003,Ana,40101010,Ecg Convencional De Até 12 Derivações
7875,2020-07-19,1100007875,12345677875,Camila,40901106,Ecodopplercardiograma Transtorácico
3515,2020-01-20,1100003515,12345673515,Camila,40901122,Abdome Total (Inclui Pelve)
14904,2020-01-12,1100014904,123456714904,Pedro,40805018,Tórax - 1 Incidência
14059,2020-03-27,1100014059,123456714059,Isabela,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
8048,2020-12-24,1100008048,12345678048,Lucas,40901106,Ecodopplercardiograma Transtorácico
15389,2020-11-24,1100015389,123456715389,Juliana,40901203,Órgãos Superficiais (Tireóide Ou Escroto Ou Pênis Ou Crânio)
4775,2020-05-14,1100004775,12345674775,Camila,40901220,Articular (Por Articulação)
2047,2020-12-10,1100002047,12345672047,Paula,41101260,Mão (Não Inclui Punho)
7285,2020-03-29,1100007285,12345677285,Mariana,40101010,Ecg Convencional De Até 12 Derivações
12892,2020-12-29,1100012892,123456712892,Rafael,41001079,Tc - Tórax
12037,2020-01-12,1100012037,123456712037,Tatiana,40601137,Procedimento Diagnóstico Em Citopatologia Cérvico-Vaginal Oncótica
4436,2020-05-01,1100004436,12345674436,Rodrigo,41101316,Articular (Por Articulação)
9252,2020-11-17,1100009252,12345679252,Rafael,40901114,Mamas
7080,2020-06-21,1100007080,12345677080,João,40101010,Ecg Convencional De Até 12 Derivações
11893,2020-04-01,1100011893,123456711893,Patrícia,40601110,Procedimento Diagnóstico Em Biópsia Simples Imprint E Cell Block
2366,2020-03-04,1100002366,12345672366,Carlos,41101359,Hidro-Rm (Colângio-Rm Ou Uro-Rm Ou Mielo-Rm Ou Sialo-Rm Ou Cistografia Por Rm)
7891,2020-07-20,1100007891,12345677891,Cristina,40901106,Ecodopplercardiograma Transtorácico
6900,2020-11-20,1100006900,12345676900,João,40101010,Ecg Convencional De Até 12 Derivações
3281,2020-09-07,1100003281,12345673281,Maria,40901122,Abdome Total (Inclui Pelve)
13592,2020-02-02,1100013592,123456713592,Rafael,40101037,Teste Ergométrico Computadorizado (Inclui Ecg Basal Convencional)
6965,2020-07-01,1100006965,12345676965,Mariana,40101010,Ecg Convencional De Até 12 Derivações
11015,2020-05-31,1100011015,123456711015,Camila,40601110,Procedimento Diagnóstico Em Biópsia Simples Imprint E Cell Block
3749,2020-02-11,1100003749,12345673749,Juliana,40901122,Abdome Total (Inclui Pelve)
853,2020-07-10,1100000853,12345670853,Patrícia,40201120,Endoscopia Digestiva Alta
9551,2020-10-01,1100009551,12345679551,Cristina,40901114,Mamas
6850,2020-06-28,1100006850,12345676850,Fernando,40101010,Ecg Convencional De Até 12 Derivações
5723,2020-11-21,1100005723,12345675723,Ana,41101227,Coluna Cervical Ou Dorsal Ou Lombar
15491,2020-09-08,1100015491,123456715491,Cristina,40901203,Órgãos Superficiais (Tireóide Ou Escroto Ou Pênis Ou Crânio)
3676,2020-04-23,1100003676,12345673676,Rodrigo,40901122,Abdome Total (Inclui Pelve)
6042,2020-05-31,1100006042,12345676042,José,40808130,Densitometria Óssea - 2 Segmentos (Coluna E Fêmur)
11982,2020-08-23,1100011982,123456711982,José,40601137,Procedimento Diagnóstico Em Citopatologia Cérvico-Vaginal Oncótica
1340,2020-08-12,1100001340,12345671340,João,40804127,Panorâmica Dos Membros Inferiores
14066,2020-06-05,1100014066,123456714066,Carlos,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
2157,2020-07-24,1100002157,12345672157,Tatiana,40901165,"Aparelho Urinário Masculino (Rins, Ureteres, Bexiga E Próstata)"
12548,2020-02-23,1100012548,123456712548,Lucas,40105075,Prova De Função Pulmonar Completa (Ou Espirometria)
11343,2020-02-14,1100011343,123456711343,Ana,40601110,Procedimento Diagnóstico Em Biópsia Simples Imprint E Cell Block
4,2020-04-09,1100000004,12345670004,Pedro,20102011,Holter De 24 Horas - 2 Ou Mais Canais - Analógico
13331,2020-10-18,1100013331,123456713331,Cristina,40101037,Teste Ergométrico Computadorizado (Inclui Ecg Basal Convencional)
9133,2020-09-23,1100009133,12345679133,Patrícia,40901114,Mamas
3442,2020-12-22,1100003442,12345673442,José,40901122,Abdome Total (Inclui Pelve)
6006,2020-11-29,1100006006,12345676006,Carlos,41101014,Crânio (Encéfalo)
9611,2020-01-18,1100009611,12345679611,Cristina,40901114,Mamas
12581,2020-10-27,1100012581,123456712581,Maria,40105075,Prova De Função Pulmonar Completa (Ou Espirometria)
4683,2020-06-24,1100004683,12345674683,Ana,41101316,Articular (Por Articulação)
10511,2020-02-17,1100010511,123456710511,Cristina,20102038,Monitorização Ambulatorial Da Pressão Arterial - Mapa (24 Horas)
14251,2020-02-24,1100014251,123456714251,Cristina,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
10267,2020-05-18,1100010267,123456710267,Paula,20102038,Monitorização Ambulatorial Da Pressão Arterial - Mapa (24 Horas)
1947,2020-09-24,1100001947,12345671947,Paula,41101308,Pé (Antepé) - Não Inclui Tornozelo
5584,2020-01-26,1100005584,12345675584,Pedro,41101227,Coluna Cervical Ou Dorsal Ou Lombar
524,2020-07-18,1100000524,12345670524,Pedro,41001230,Angiotomografia coronariana
13277,2020-06-11,1100013277,123456713277,Tatiana,40101037,Teste Ergométrico Computadorizado (Inclui Ecg Basal Convencional)
2424,2020-03-28,1100002424,12345672424,Pedro,40901084,Ecodopplercardiograma Fetal Com Mapeamento De Fluxo Em Cores
3883,2020-02-03,1100003883,12345673883,Ana,40901122,Abdome Total (Inclui Pelve)
10848,2020-03-11,1100010848,123456710848,Lucas,40601110,Procedimento Diagnóstico Em Biópsia Simples Imprint E Cell Block
9697,2020-05-06,1100009697,12345679697,Tatiana,40901114,Mamas
6772,2020-11-05,1100006772,12345676772,Rafael,40901483,Doppler Colorido Venoso De Membro Inferior - Unilateral
14145,2020-12-31,1100014145,123456714145,Mariana,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
8426,2020-09-06,1100008426,12345678426,Carlos,40901211,Estruturas Superficiais (Cervical Ou Axilas Ou Músculo Ou Tendão)
9534,2020-02-28,1100009534,12345679534,Vinícius,40901114,Mamas
199,2020-04-21,1100000199,12345670199,Isabela,40103102,Audiometria Vocal - Pesquisa De Limiar De Inteligibilidade
10811,2020-07-22,1100010811,123456710811,Cristina,40601110,Procedimento Diagnóstico Em Biópsia Simples Imprint E Cell Block
9632,2020-05-08,1100009632,12345679632,Rafael,40901114,Mamas
9391,2020-10-11,1100009391,12345679391,Cristina,40901114,Mamas
10887,2020-10-14,1100010887,123456710887,Paula,40601110,Procedimento Diagnóstico Em Biópsia Simples Imprint E Cell Block
3405,2020-03-11,1100003405,12345673405,Mariana,40901122,Abdome Total (Inclui Pelve)
9885,2020-04-03,1100009885,12345679885,Mariana,40808041,Mamografia Digital Bilateral
13111,2020-11-15,1100013111,123456713111,Cristina,41001095,"Tc Abdome Total (Abdome Superior, Pelve E Retroperitônio)"
12425,2020-03-08,1100012425,123456712425,Mariana,40105075,Prova De Função Pulmonar Completa (Ou Espirometria)
10173,2020-08-15,1100010173,123456710173,Patrícia,40808041,Mamografia Digital Bilateral
8670,2020-09-27,1100008670,12345678670,Fernando,20102020,Holter De 24 Horas - 3 Canais - Digital
4843,2020-11-20,1100004843,12345674843,Ana,40901220,Articular (Por Articulação)
13464,2020-12-14,1100013464,123456713464,Pedro,40101037,Teste Ergométrico Computadorizado (Inclui Ecg Basal Convencional)
10450,2020-05-18,1100010450,123456710450,Fernando,20102038,Monitorização Ambulatorial Da Pressão Arterial - Mapa (24 Horas)
11258,2020-03-28,1100011258,123456711258,Gustavo,40601110,Procedimento Diagnóstico Em Biópsia Simples Imprint E Cell Block
14410,2020-03-19,1100014410,123456714410,Fernando,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
8989,2020-11-29,1100008989,12345678989,Juliana,40901114,Mamas
3254,2020-04-14,1100003254,12345673254,Vinícius,40901122,Abdome Total (Inclui Pelve)
11470,2020-07-16,1100011470,123456711470,Fernando,40601110,Procedimento Diagnóstico Em Biópsia Simples Imprint E Cell Block
10846,2020-04-01,1100010846,123456710846,Carlos,40601110,Procedimento Diagnóstico Em Biópsia Simples Imprint E Cell Block
9758,2020-11-13,1100009758,12345679758,Gustavo,40808041,Mamografia Digital Bilateral
10547,2020-12-02,1100010547,123456710547,Paula,20102038,Monitorização Ambulatorial Da Pressão Arterial - Mapa (24 Horas)
148,2020-11-08,1100000148,12345670148,Lucas,40103439,Impedanciometria
13595,2020-08-10,1100013595,123456713595,Camila,40101037,Teste Ergométrico Computadorizado (Inclui Ecg Basal Convencional)
10640,2020-04-10,1100010640,123456710640,João,41101189,Pelve (Não Inclui Articulações Coxofemorais)
6894,2020-07-18,1100006894,12345676894,Vinícius,40101010,Ecg Convencional De Até 12 Derivações
12126,2020-12-11,1100012126,123456712126,Carlos,40601137,Procedimento Diagnóstico Em Citopatologia Cérvico-Vaginal Oncótica
5800,2020-09-27,1100005800,12345675800,João,41101014,Crânio (Encéfalo)
11695,2020-01-25,1100011695,123456711695,Camila,40601110,Procedimento Diagnóstico Em Biópsia Simples Imprint E Cell Block
12343,2020-12-05,1100012343,123456712343,Ana,40601013,Procedimento Diagnóstico Peroperatório Sem Deslocamento Do Patologista
10810,2020-07-01,1100010810,123456710810,Fernando,40601110,Procedimento Diagnóstico Em Biópsia Simples Imprint E Cell Block
5202,2020-09-12,1100005202,12345675202,José,40202666,Colonoscopia Com Biópsia E/Ou Citologia
4226,2020-02-08,1100004226,12345674226,Carlos,41101537,Angio-Rm Arterial de Crânio
9040,2020-04-26,1100009040,12345679040,João,40901114,Mamas
1329,2020-04-12,1100001329,12345671329,Juliana,40804038,Articulação Coxofemoral (Quadril)
11780,2020-01-24,1100011780,123456711780,João,40601110,Procedimento Diagnóstico Em Biópsia Simples Imprint E Cell Block
5886,2020-01-09,1100005886,12345675886,Carlos,41101014,Crânio (Encéfalo)
9547,2020-07-19,1100009547,12345679547,Paula,40901114,Mamas
4329,2020-06-20,1100004329,12345674329,Juliana,40901769,"Aparelho Urinário  (Rins, Ureteres E Bexiga )"
2881,2020-09-10,1100002881,12345672881,Maria,40901122,Abdome Total (Inclui Pelve)
5054,2020-07-12,1100005054,12345675054,Vinícius,40201082,Colonoscopia (Inclui A Retossigmoidoscopia)
10821,2020-07-23,1100010821,123456710821,Maria,40601110,Procedimento Diagnóstico Em Biópsia Simples Imprint E Cell Block
9614,2020-08-28,1100009614,12345679614,Vinícius,40901114,Mamas
14171,2020-05-23,1100014171,123456714171,Cristina,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
14513,2020-01-10,1100014513,123456714513,Patrícia,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
9911,2020-07-19,1100009911,12345679911,Cristina,40808041,Mamografia Digital Bilateral
15041,2020-11-09,1100015041,123456715041,Maria,40805026,Tórax - 2 Incidências
10881,2020-09-29,1100010881,123456710881,Maria,40601110,Procedimento Diagnóstico Em Biópsia Simples Imprint E Cell Block
3112,2020-06-11,1100003112,12345673112,Rafael,40901122,Abdome Total (Inclui Pelve)
13987,2020-07-02,1100013987,123456713987,Paula,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
1817,2020-05-28,1100001817,12345671817,Tatiana,41001010,Tc- Crânio Ou Sela Túrsica Ou Órbitas
7890,2020-11-02,1100007890,12345677890,Fernando,40901106,Ecodopplercardiograma Transtorácico
13760,2020-11-26,1100013760,123456713760,João,40101045,Teste Ergométrico Convencional - 3 Ou Mais Derivações Simultâneas (Inclui Ecg Basal Convencional)
8020,2020-10-14,1100008020,12345678020,João,40901106,Ecodopplercardiograma Transtorácico
10516,2020-01-28,1100010516,123456710516,Rodrigo,20102038,Monitorização Ambulatorial Da Pressão Arterial - Mapa (24 Horas)
12966,2020-11-11,1100012966,123456712966,Carlos,41001079,Tc - Tórax
14466,2020-06-25,1100014466,123456714466,Carlos,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
10443,2020-04-19,1100010443,123456710443,Ana,20102038,Monitorização Ambulatorial Da Pressão Arterial - Mapa (24 Horas)
9663,2020-08-07,1100009663,12345679663,Ana,40901114,Mamas
1502,2020-03-27,1100001502,12345671502,José,40804011,Bacia
2276,2020-08-05,1100002276,12345672276,Rodrigo,40901190,Dermatológico - Pele E Subcutâneo
4385,2020-04-26,1100004385,12345674385,Mariana,41101316,Articular (Por Articulação)
10057,2020-01-25,1100010057,123456710057,Tatiana,40808041,Mamografia Digital Bilateral
358,2020-07-05,1100000358,12345670358,Gustavo,40103439,Impedanciometria
5439,2020-03-21,1100005439,12345675439,Isabela,41101227,Coluna Cervical Ou Dorsal Ou Lombar
684,2020-01-11,1100000684,12345670684,Pedro,20010010,Eletrocardiograma - Ecg
275,2020-03-07,1100000275,12345670275,Camila,40601129,Procedimento Diagnóstico Citopatológico Oncótico De Líquidos E Raspados Cutâneos
11945,2020-05-25,1100011945,123456711945,Mariana,40601137,Procedimento Diagnóstico Em Citopatologia Cérvico-Vaginal Oncótica
10616,2020-05-02,1100010616,123456710616,Rodrigo,41101189,Pelve (Não Inclui Articulações Coxofemorais)
8501,2020-03-14,1100008501,12345678501,Maria,40901211,Estruturas Superficiais (Cervical Ou Axilas Ou Músculo Ou Tendão)
1171,2020-11-30,1100001171,12345671171,Cristina,40804097,Pé Ou Pododáctilo
11990,2020-01-04,1100011990,123456711990,Fernando,40601137,Procedimento Diagnóstico Em Citopatologia Cérvico-Vaginal Oncótica
5103,2020-05-19,1100005103,12345675103,Ana,40201082,Colonoscopia (Inclui A Retossigmoidoscopia)
7699,2020-06-20,1100007699,12345677699,Isabela,40901106,Ecodopplercardiograma Transtorácico
13033,2020-06-29,1100013033,123456713033,Patrícia,41001095,"Tc Abdome Total (Abdome Superior, Pelve E Retroperitônio)"
1615,2020-01-11,1100001615,12345671615,Camila,40804127,Panorâmica Dos Membros Inferiores
15004,2020-07-19,1100015004,123456715004,Pedro,40805026,Tórax - 2 Incidências
14034,2020-03-28,1100014034,123456714034,Vinícius,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
5501,2020-06-17,1100005501,12345675501,Maria,41101227,Coluna Cervical Ou Dorsal Ou Lombar
12706,2020-07-15,1100012706,123456712706,Carlos,41001079,Tc - Tórax
10554,2020-10-05,1100010554,123456710554,Vinícius,20102038,Monitorização Ambulatorial Da Pressão Arterial - Mapa (24 Horas)
3874,2020-01-28,1100003874,12345673874,Vinícius,40901122,Abdome Total (Inclui Pelve)
860,2020-05-15,1100000860,12345670860,João,40201120,Endoscopia Digestiva Alta
6715,2020-08-30,1100006715,12345676715,Camila,40901483,Doppler Colorido Venoso De Membro Inferior - Unilateral
9888,2020-05-23,1100009888,12345679888,Lucas,40808041,Mamografia Digital Bilateral
7170,2020-01-31,1100007170,12345677170,Fernando,40101010,Ecg Convencional De Até 12 Derivações
12813,2020-07-29,1100012813,123456712813,Patrícia,41001079,Tc - Tórax
11833,2020-03-24,1100011833,123456711833,Patrícia,40601110,Procedimento Diagnóstico Em Biópsia Simples Imprint E Cell Block
7882,2020-12-09,1100007882,12345677882,José,40901106,Ecodopplercardiograma Transtorácico
13949,2020-05-27,1100013949,123456713949,Juliana,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
323,2020-11-13,1100000323,12345670323,Ana,40103331,Eletroneuromiografia De Mmss E Mmii
2111,2020-07-06,1100002111,12345672111,Cristina,40901173,"Abdome Inferior Masculino (Bexiga, Próstata E Vesículas Seminais)"
9482,2020-04-26,1100009482,12345679482,José,40901114,Mamas
1672,2020-01-25,1100001672,12345671672,Rafael,40802019,Coluna Cervical - 3 Incidências
8516,2020-10-23,1100008516,12345678516,Rodrigo,40901211,Estruturas Superficiais (Cervical Ou Axilas Ou Músculo Ou Tendão)
5509,2020-03-17,1100005509,12345675509,Juliana,41101227,Coluna Cervical Ou Dorsal Ou Lombar
11088,2020-02-10,1100011088,123456711088,Lucas,40601110,Procedimento Diagnóstico Em Biópsia Simples Imprint E Cell Block
12371,2020-11-15,1100012371,123456712371,Cristina,40601013,Procedimento Diagnóstico Peroperatório Sem Deslocamento Do Patologista
7146,2020-01-11,1100007146,12345677146,Carlos,40101010,Ecg Convencional De Até 12 Derivações
844,2020-12-31,1100000844,12345670844,Pedro,33020019,U.S. Obstétrico Com Doppler
3150,2020-05-09,1100003150,12345673150,Fernando,40901122,Abdome Total (Inclui Pelve)
670,2020-02-06,1100000670,12345670670,Fernando,20010141,Ecocardiograma Bidimensional Com Mapeamento De Fluxo À Cores
4472,2020-07-19,1100004472,12345674472,Rafael,41101316,Articular (Por Articulação)
14737,2020-05-23,1100014737,123456714737,Tatiana,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
4227,2020-07-13,1100004227,12345674227,Paula,41101537,Angio-Rm Arterial de Crânio
12676,2020-01-17,1100012676,123456712676,Rodrigo,41001079,Tc - Tórax
3851,2020-03-28,1100003851,12345673851,Cristina,40901122,Abdome Total (Inclui Pelve)
15071,2020-03-21,1100015071,123456715071,Cristina,40805026,Tórax - 2 Incidências
11323,2020-09-28,1100011323,123456711323,Ana,40601110,Procedimento Diagnóstico Em Biópsia Simples Imprint E Cell Block
763,2020-06-07,1100000763,12345670763,Ana,40808190,"Marcação Pré-Cirúrgica Por Nódulo - Máximo De 3 Nódulos Por Mama, Por Estereotaxia (Não Inclui Exame De Imagem)"
12433,2020-05-11,1100012433,123456712433,Patrícia,40105075,Prova De Função Pulmonar Completa (Ou Espirometria)
